Species,Species Name,Scientific Name Authorship,Taxon Rank,Kingdom,Phylum,Class,Order,Family,Genus,Vernacular Name,Conservation,Invasive
https://id.biodiversity.org.au/node/apni/2892609,Ochrosperma lineare,(C.T.White) Trudgen,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Ochrosperma,,,
https://id.biodiversity.org.au/node/apni/2893197,Apophyllum anomalum,F.Muell.,species,Plantae,Charophyta,Equisetopsida,Brassicales,Capparaceae,Apophyllum,Broombush,,
https://id.biodiversity.org.au/node/apni/2894591,Crotalaria calycina,Schrank,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Crotalaria,,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2896687,Corymbia ellipsoidea,(D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Corymbia,,,
https://id.biodiversity.org.au/node/apni/2898812,Stylidium laricifolium,Rich.,species,Plantae,Charophyta,Equisetopsida,Asterales,Stylidiaceae,Stylidium,Tree Trigger Plant,Queensland : Conservation Status | Victoria : Conservation Status,
https://id.biodiversity.org.au/node/apni/2899971,Heliotropium ovalifolium,Forssk.,species,Plantae,Charophyta,Equisetopsida,,Boraginaceae,Heliotropium,,,
https://id.biodiversity.org.au/node/apni/2901211,Desmodium trichostachyum,Benth.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Desmodium,,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2907566,Eucalyptus andrewsii,Maiden,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,New England Blackbutt,,
https://id.biodiversity.org.au/node/apni/2909967,Alloteropsis cimicina,(L.) Stapf,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Alloteropsis,,,
https://id.biodiversity.org.au/node/apni/2911671,Eucalyptus apothalassica,L.A.S.Johnson & K.D.Hill,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Inland White Mahogany,,
https://id.biodiversity.org.au/node/apni/2913779,Eriocaulon carsonii,F.Muell.,species,Plantae,Charophyta,Equisetopsida,Poales,Eriocaulaceae,Eriocaulon,Salt Pipewort,Queensland : Conservation Status | EPBC Act Threatened Species | New South Wales : Conservation Status,
https://id.biodiversity.org.au/node/apni/2914442,Bauhinia cunninghamii,(Benth.) Benth.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Bauhinia,,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2915006,Mangifera indica,L.,species,Plantae,Charophyta,Equisetopsida,Sapindales,Anacardiaceae,Mangifera,Mango,,
https://id.biodiversity.org.au/node/apni/2890435,Pilidiostigma tropicum,L.S.Sm.,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Pilidiostigma,Apricot Myrtle,,
https://id.biodiversity.org.au/node/apni/2891036,Bossiaea carinalis,Benth.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Bossiaea,,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2894346,Parsonsia ventricosa,F.Muell.,species,Plantae,Charophyta,Equisetopsida,Gentianales,Apocynaceae,Parsonsia,Acuminate Silkpod,,
https://id.biodiversity.org.au/node/apni/2896593,Triunia youngiana,(C.Moore & F.Muell.) L.A.S.Johnson & B.G.Briggs,species,Plantae,Charophyta,Equisetopsida,Proteales,Proteaceae,Triunia,Red Nut,,
https://id.biodiversity.org.au/node/apni/2897149,Hakea arborescens,R.Br.,species,Plantae,Charophyta,Equisetopsida,Proteales,Proteaceae,Hakea,Arrarruwurra,,
https://id.biodiversity.org.au/node/apni/2907452,Synima macrophylla,S.T.Reynolds,species,Plantae,Charophyta,Equisetopsida,Sapindales,Sapindaceae,Synima,Topaz Tamarind,,
https://id.biodiversity.org.au/node/apni/2910296,Typha domingensis,Pers.,species,Plantae,Charophyta,Equisetopsida,Poales,Typhaceae,Typha,Narrowleaf Cumbungi,,
https://id.biodiversity.org.au/node/apni/2911790,Vittadinia dissecta,(Benth.) N.T.Burb.,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Vittadinia,Dissected New-holland-daisy,,
https://id.biodiversity.org.au/node/apni/2915432,Carronia protensa,(F.Muell.) Diels,species,Plantae,Charophyta,Equisetopsida,Ranunculales,Menispermaceae,Carronia,,,
https://id.biodiversity.org.au/node/apni/2918488,Parsonsia leichhardtii,F.Muell.,species,Plantae,Charophyta,Equisetopsida,Gentianales,Apocynaceae,Parsonsia,,,
https://id.biodiversity.org.au/node/apni/7522012,Vavaea amicorum,Benth.,species,Plantae,Charophyta,Equisetopsida,Sapindales,Meliaceae,Vavaea,Vavaea,,
https://id.biodiversity.org.au/node/apni/7778473,Sorghum nitidum,(Vahl) Pers.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Sorghum,,,
https://id.biodiversity.org.au/taxon/apni/51291240,Cenchrus purpurascens,Thunb.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Cenchrus,,,
https://id.biodiversity.org.au/taxon/apni/51291463,Sporobolus advenus,(Stapf) P.M.Peterson,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Sporobolus,,,
https://id.biodiversity.org.au/node/apni/2890896,Ardisia brevipedata,F.Muell.,species,Plantae,Charophyta,Equisetopsida,Ericales,Primulaceae,Ardisia,Rambling Spearflower,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2891635,Podolepis arachnoidea,(Hook.) Druce,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Podolepis,Clustered Copper-wire Daisy,Victoria : Conservation Status,
https://id.biodiversity.org.au/node/apni/2898922,Cordia subcordata,Lam.,species,Plantae,Charophyta,Equisetopsida,,Boraginaceae,Cordia,Ironwood,,
https://id.biodiversity.org.au/node/apni/2899851,Ipomoea nil,(L.) Roth,species,Plantae,Charophyta,Equisetopsida,Solanales,Convolvulaceae,Ipomoea,Native Morning Glory,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2901042,Fagraea fagraeacea,(F.Muell.) Druce,species,Plantae,Charophyta,Equisetopsida,Gentianales,Gentianaceae,Fagraea,Pink Jitta,,
https://id.biodiversity.org.au/node/apni/2905062,Leptospermum brachyandrum,(F.Muell.) Druce,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Leptospermum,,,
https://id.biodiversity.org.au/node/apni/2908695,Corymbia novoguinensis,(D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Corymbia,,,
https://id.biodiversity.org.au/node/apni/2908856,Mallotus ficifolius,(Baill.) Pax & K.Hoffm.,species,Plantae,Charophyta,Equisetopsida,Malpighiales,Euphorbiaceae,Mallotus,,,
https://id.biodiversity.org.au/node/apni/2910289,Swainsona queenslandica,Joy Thomps.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Swainsona,,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2911261,Aristida vagans,Cav.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Aristida,Threeawn Speargrass,,
https://id.biodiversity.org.au/node/apni/2914710,Flindersia maculosa,(Lindl.) Benth.,species,Plantae,Charophyta,Equisetopsida,Sapindales,Rutaceae,Flindersia,Leopardwood,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/ausmoss/10122139,Trichostomum brachydontium,Bruch,species,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Trichostomum,,,
https://id.biodiversity.org.au/node/apni/2887138,Abutilon hannii,Baker f.,species,Plantae,Charophyta,Equisetopsida,Malvales,Malvaceae,Abutilon,,,
https://id.biodiversity.org.au/node/apni/2893309,Cajanus marmoratus,(Benth.) F.Muell.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Cajanus,Marbled Pigeon Pea,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2895679,Ranunculus lappaceus,Sm.,species,Plantae,Charophyta,Equisetopsida,Ranunculales,Ranunculaceae,Ranunculus,Australian Buttercup,,
https://id.biodiversity.org.au/node/apni/2899171,Citronella moorei,(F.Muell. ex Benth.) R.A.Howard,species,Plantae,Charophyta,Equisetopsida,,Icacinaceae,Citronella,Corduroy,,
https://id.biodiversity.org.au/node/apni/2900087,Alpinia arctiflora,(F.Muell.) Benth.,species,Plantae,Charophyta,Equisetopsida,Zingiberales,Zingiberaceae,Alpinia,Pleated Ginger,,
https://id.biodiversity.org.au/node/apni/2902394,Axonopus compressus,(Sw.) P.Beauv.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Axonopus,Carpet Grass,,
https://id.biodiversity.org.au/node/apni/2905462,Athertonia diversifolia,(C.T.White) L.A.S.Johnson & B.G.Briggs,species,Plantae,Charophyta,Equisetopsida,Proteales,Proteaceae,Athertonia,White Oak,,
https://id.biodiversity.org.au/node/apni/2905479,Thaumastochloa pubescens,(Benth.) C.E.Hubb.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Thaumastochloa,,,
https://id.biodiversity.org.au/node/apni/2905730,Perrottetia arborescens,(F.Muell.) Loes.,species,Plantae,Charophyta,Equisetopsida,Celastrales,Celastraceae,Perrottetia,,,
https://id.biodiversity.org.au/node/apni/2909190,Leptospermum brevipes,F.Muell.,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Leptospermum,Slender Tea Tree,,
https://id.biodiversity.org.au/node/apni/2911086,Clerodendrum tracyanum,(F.Muell.) Benth.,species,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Clerodendrum,Tracey's Clerodendrum,,
https://id.biodiversity.org.au/node/apni/2911663,Mallotus paniculatus,(Lam.) Müll.Arg.,species,Plantae,Charophyta,Equisetopsida,Malpighiales,Euphorbiaceae,Mallotus,Turn-in-the-wind,,
https://id.biodiversity.org.au/node/apni/2914609,Allophylus cobbe,(L.) Blume,species,Plantae,Charophyta,Equisetopsida,Sapindales,Sapindaceae,Allophylus,,,
https://id.biodiversity.org.au/node/apni/2915587,Opilia amentacea,Roxb.,species,Plantae,Charophyta,Equisetopsida,Santalales,Opiliaceae,Opilia,,,
https://id.biodiversity.org.au/node/apni/2920503,Mitrasacme oasena,Dunlop,species,Plantae,Charophyta,Equisetopsida,Gentianales,Loganiaceae,Mitrasacme,,,
https://id.biodiversity.org.au/taxon/apni/51261519,Acacia spirorbis,Labill.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Acacia,Wattle,Queensland : Conservation Status,Weeds listing  Queensland Government
https://id.biodiversity.org.au/taxon/apni/51288284,Rotala mexicana,Cham. & Schltdl.,species,Plantae,Charophyta,Equisetopsida,Myrtales,Lythraceae,Rotala,,,
https://id.biodiversity.org.au/taxon/apni/51300114,Euonymus australianus,F.Muell.,species,Plantae,Charophyta,Equisetopsida,Celastrales,Celastraceae,Euonymus,,,
https://id.biodiversity.org.au/taxon/apni/51403397,Dipodium punctatum,(Sm.) R.Br.,species,Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Dipodium,Hyacinth Orchid,South Australia : Conservation Status | Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2887537,Eucalyptus planchoniana,F.Muell.,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Needlebark Stringybark,,
https://id.biodiversity.org.au/node/apni/2888434,Desmodium tortuosum,(Sw.) DC.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Desmodium,Florida Beggarweed,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2889510,Lepidium didymum,L.,species,Plantae,Charophyta,Equisetopsida,Brassicales,Brassicaceae,Lepidium,,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2895571,Bombax ceiba,L.,species,Plantae,Charophyta,Equisetopsida,Malvales,Malvaceae,Bombax,Red Silk-cotton Tree,,
https://id.biodiversity.org.au/node/apni/2905195,Salvia reflexa,Hornem.,species,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Salvia,Mintweed,,WA State Notifiable Pests
https://id.biodiversity.org.au/node/apni/2909040,Jasminum suavissimum,Lindl.,species,Plantae,Charophyta,Equisetopsida,Lamiales,Oleaceae,Jasminum,,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2912520,Tradescantia fluminensis,Vell.,species,Plantae,Charophyta,Equisetopsida,Commelinales,Commelinaceae,Tradescantia,,,Weeds listing  Queensland Government | Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2914307,Tecticornia pergranulata,(J.M.Black) K.A.Sheph. & Paul G.Wilson,species,Plantae,Charophyta,Equisetopsida,Caryophyllales,Chenopodiaceae,Tecticornia,Blackseed Glasswort,,
https://id.biodiversity.org.au/node/apni/2918451,Ampelocissus acetosa,(F.Muell.) Planch.,species,Plantae,Charophyta,Equisetopsida,Vitales,Vitaceae,Ampelocissus,Wild Grape,,
https://id.biodiversity.org.au/node/apni/2918679,Argophyllum nullumense,R.T.Baker,species,Plantae,Charophyta,Equisetopsida,Asterales,Argophyllaceae,Argophyllum,Silver Leaf,,
https://id.biodiversity.org.au/node/apni/2886090,Eucalyptus bancroftii,(Maiden) Maiden,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Bancroft's Red Gum,,
https://id.biodiversity.org.au/node/apni/2887370,Stylosanthes humilis,Kunth,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Stylosanthes,Townsville Stylo,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2892898,Exocarya scleroides,(F.Muell.) Benth.,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Exocarya,,,
https://id.biodiversity.org.au/node/apni/2900341,Petalostylis labicheoides,R.Br.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Petalostylis,Butterfly Bush,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2907415,Polyosma cunninghamii,Benn.,species,Plantae,Charophyta,Equisetopsida,Escalloniales,Escalloniaceae,Polyosma,Alder,,
https://id.biodiversity.org.au/node/apni/2908549,Syzygium erythrodoxum,(S.Moore) B.Hyland,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Syzygium,Misty Satinash,,
https://id.biodiversity.org.au/node/apni/2919336,Claoxylon hillii,Benth.,species,Plantae,Charophyta,Equisetopsida,Malpighiales,Euphorbiaceae,Claoxylon,,,
https://id.biodiversity.org.au/node/apni/2893457,Senecio quadridentatus,Labill.,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Senecio,Pahohoraka,,
https://id.biodiversity.org.au/node/apni/2893971,Lysiana exocarpi,(Behr) Tiegh.,species,Plantae,Charophyta,Equisetopsida,Santalales,Loranthaceae,Lysiana,Harlequin Mistletoe,,
https://id.biodiversity.org.au/node/apni/2895500,Ricinocarpos linearifolius,Halford & R.J.F.Hend.,species,Plantae,Charophyta,Equisetopsida,Malpighiales,Euphorbiaceae,Ricinocarpos,,,
https://id.biodiversity.org.au/node/apni/2903945,Melaleuca uncinata,R.Br.,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,Broombush,,
https://id.biodiversity.org.au/node/apni/2905120,Eriocaulon scariosum,Sm.,species,Plantae,Charophyta,Equisetopsida,Poales,Eriocaulaceae,Eriocaulon,Pale Pipewort,Victoria : Conservation Status,
https://id.biodiversity.org.au/node/apni/2907561,Ilex arnhemensis,(F.Muell.) Loes.,species,Plantae,Charophyta,Equisetopsida,Aquifoliales,Aquifoliaceae,Ilex,Northern Holly,,
https://id.biodiversity.org.au/node/apni/2907861,Pseudopogonatherum contortum,(Brongn.) A.Camus,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Pseudopogonatherum,,,
https://id.biodiversity.org.au/node/apni/2915730,Jacksonia ramosissima,Benth.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Jacksonia,,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2921294,Cleistanthus hylandii,Airy Shaw,species,Plantae,Charophyta,Equisetopsida,Malpighiales,Phyllanthaceae,Cleistanthus,Bernie's Cleistanthus,,
https://id.biodiversity.org.au/node/apni/7512892,Melastoma affine,D.Don,species,Plantae,Charophyta,Equisetopsida,Myrtales,Melastomataceae,Melastoma,Blue Tongue,,
https://id.biodiversity.org.au/taxon/apni/51266700,Meiogyne heteropetala,"(F.Muell.) D.C.Thomas, Chaowasku & R.M.K.Saunders",species,Plantae,Charophyta,Equisetopsida,Magnoliales,Annonaceae,Meiogyne,,,
https://id.biodiversity.org.au/taxon/apni/51283930,Epacris microphylla,R.Br.,species,Plantae,Charophyta,Equisetopsida,Ericales,Ericaceae,Epacris,Coral Heath,,
https://id.biodiversity.org.au/taxon/apni/51286968,Acacia longissima,H.L.Wendl.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Acacia,Narrow-leaved Wattle,Queensland : Conservation Status,Weeds listing  Queensland Government
https://id.biodiversity.org.au/taxon/apni/51300373,Uraria picta,(Jacq.) Desv.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Uraria,,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2886552,Musa banksii,F.Muell.,species,Plantae,Charophyta,Equisetopsida,Zingiberales,Musaceae,Musa,Native Banana,,
https://id.biodiversity.org.au/node/apni/2887385,Pavonia hastata,Cav.,species,Plantae,Charophyta,Equisetopsida,Malvales,Malvaceae,Pavonia,Pink Pavonia,,
https://id.biodiversity.org.au/node/apni/2889052,Solanum macoorai,F.M.Bailey,species,Plantae,Charophyta,Equisetopsida,Solanales,Solanaceae,Solanum,,,National Weeds Lists | Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2906597,Hypolepis muelleri,N.A.Wakef.,species,Plantae,Charophyta,Equisetopsida,Polypodiales,Dennstaedtiaceae,Hypolepis,Harsh Ground Fern,Tasmania : Conservation Status,
https://id.biodiversity.org.au/node/apni/2909550,Thysanotus banksii,R.Br.,species,Plantae,Charophyta,Equisetopsida,Asparagales,Asparagaceae,Thysanotus,,Western Australia : Conservation status,
https://id.biodiversity.org.au/node/apni/2910395,Crinum flaccidum,Herb.,species,Plantae,Charophyta,Equisetopsida,Asparagales,Amaryllidaceae,Crinum,Murray Lily,Queensland : Conservation Status | Victoria : Conservation Status | Western Australia : Conservation status,
https://id.biodiversity.org.au/node/apni/2914433,Dapsilanthus ramosus,(R.Br.) B.G.Briggs & L.A.S.Johnson,species,Plantae,Charophyta,Equisetopsida,Poales,Restionaceae,Dapsilanthus,,,
https://id.biodiversity.org.au/node/apni/2916264,Opisthiolepis heterophylla,L.S.Sm.,species,Plantae,Charophyta,Equisetopsida,Proteales,Proteaceae,Opisthiolepis,Blush Silky Oak,,
https://id.biodiversity.org.au/node/apni/2918235,Schoenus kennyi,(F.M.Bailey) S.T.Blake,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Schoenus,,,
https://id.biodiversity.org.au/node/ausmoss/10060269,Bescherellia elegantissima,Duby,species,Plantae,Bryophyta,Bryopsida,Hypnodendrales,Hypnodendraceae,Bescherellia,,,
https://id.biodiversity.org.au/taxon/apni/51267840,Brachyscome microcarpa,F.Muell.,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Brachyscome,Brisbane Daisy,,
56197027,Caulerpa lentillifera,"J. Agardh, 1837",species,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Caulerpaceae,Caulerpa,Green Alga,,
https://id.biodiversity.org.au/node/apni/2887400,Enteropogon ramosus,B.K.Simon,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Enteropogon,Curly Windmill Grass,,
https://id.biodiversity.org.au/node/apni/2887438,Abutilon malvifolium,(Benth.) J.M.Black,species,Plantae,Charophyta,Equisetopsida,Malvales,Malvaceae,Abutilon,Bastard Marshmallow,Victoria : Conservation Status,
https://id.biodiversity.org.au/node/apni/2888917,Xyris juncea,R.Br.,species,Plantae,Charophyta,Equisetopsida,Poales,Xyridaceae,Xyris,Dwarf Yellow-eye,Victoria : Conservation Status,
https://id.biodiversity.org.au/node/apni/2890182,Daphnandra apatela,Schodde,species,Plantae,Charophyta,Equisetopsida,Laurales,Atherospermataceae,Daphnandra,Yellow Wood,,
https://id.biodiversity.org.au/node/apni/2890694,Dipteracanthus australasicus,F.Muell.,species,Plantae,Charophyta,Equisetopsida,Lamiales,Acanthaceae,Dipteracanthus,,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2890928,Elaeocarpus bancroftii,F.Muell. & F.M.Bailey,species,Plantae,Charophyta,Equisetopsida,Oxalidales,Elaeocarpaceae,Elaeocarpus,Nutwood,,
https://id.biodiversity.org.au/node/apni/2892820,Dillwynia floribunda,Sm.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Dillwynia,Showy Parrot-pea,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2895551,Hovea heterophylla,A.Cunn. ex Hook.f.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Hovea,Common Hovea,South Australia : Conservation Status | Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2896849,Cryptocarya pleurosperma,C.T.White & W.D.Francis,species,Plantae,Charophyta,Equisetopsida,Laurales,Lauraceae,Cryptocarya,Poison Laurel,,
https://id.biodiversity.org.au/node/apni/2899774,Najas tenuifolia,R.Br.,species,Plantae,Charophyta,Equisetopsida,Alismatales,Hydrocharitaceae,Najas,Water Nymph,South Australia : Conservation Status | Queensland : Conservation Status | Victoria : Conservation Status,
https://id.biodiversity.org.au/node/apni/2904310,Eragrostis dielsii,Pilg.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Eragrostis,Mallee Lovegrass,,
https://id.biodiversity.org.au/node/apni/2906112,Hypoxis pratensis,R.Br.,species,Plantae,Charophyta,Equisetopsida,Asparagales,Hypoxidaceae,Hypoxis,Golden Weathergrass,,
https://id.biodiversity.org.au/node/apni/2906408,Hydrilla verticillata,(L.f.) Royle,species,Plantae,Charophyta,Equisetopsida,Alismatales,Hydrocharitaceae,Hydrilla,Hydrilla,South Australia : Conservation Status | Queensland : Conservation Status | Victoria : Conservation Status,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2908730,Asparagus africanus,Lam.,species,Plantae,Charophyta,Equisetopsida,Asparagales,Asparagaceae,Asparagus,Asparagus Fern,,Weeds of National Significance (WoNS) as at Feb. 2013 | Weeds listing  Queensland Government | VIC State Notifiable Pests | Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2909757,Stylidium schizanthum,F.Muell.,species,Plantae,Charophyta,Equisetopsida,Asterales,Stylidiaceae,Stylidium,,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2911827,Alphitonia oblata,A.R.Bean,species,Plantae,Charophyta,Equisetopsida,Rosales,Rhamnaceae,Alphitonia,,,
https://id.biodiversity.org.au/node/apni/2915802,Alstonia actinophylla,(A.Cunn.) K.Schum.,species,Plantae,Charophyta,Equisetopsida,Gentianales,Apocynaceae,Alstonia,Milkwood,,
https://id.biodiversity.org.au/name/apni/51312552,Synostemon elachophyllus,(F.Muell. ex Benth.) I.Telford & Pruesapan,species,Plantae,Charophyta,Equisetopsida,Malpighiales,Phyllanthaceae,Synostemon,,,
https://id.biodiversity.org.au/node/apni/2886969,Hedycarya loxocarya,(Benth.) W.D.Francis,species,Plantae,Charophyta,Equisetopsida,Laurales,Monimiaceae,Hedycarya,Yellow Beech,,
https://id.biodiversity.org.au/node/apni/2889500,Eucalyptus campanulata,R.T.Baker & H.G.Sm.,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,New England Blackbutt,,
https://id.biodiversity.org.au/node/apni/2890433,Coronidium oxylepis,(F.Muell.) Paul G.Wilson,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Coronidium,,,
https://id.biodiversity.org.au/node/apni/2890746,Stigmaphyllon australiense,(Nied.) C.E.Anderson,species,Plantae,Charophyta,Equisetopsida,Malpighiales,Malpighiaceae,Stigmaphyllon,,,
https://id.biodiversity.org.au/node/apni/2894777,Sarcopteryx martyana,(F.Muell.) Radlk.,species,Plantae,Charophyta,Equisetopsida,Sapindales,Sapindaceae,Sarcopteryx,,,
https://id.biodiversity.org.au/node/apni/2899572,Crotalaria incana,L.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Crotalaria,Woolly Rattlepod,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2902180,Pimelea simplex,F.Muell.,species,Plantae,Charophyta,Equisetopsida,Malvales,Thymelaeaceae,Pimelea,Desert Rice-flower,,
https://id.biodiversity.org.au/node/apni/2902457,Oldenlandia corymbosa,L.,species,Plantae,Charophyta,Equisetopsida,Gentianales,Rubiaceae,Oldenlandia,,,
https://id.biodiversity.org.au/node/apni/2903110,Eleocharis philippinensis,Svenson,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Eleocharis,,Western Australia : Conservation status,
https://id.biodiversity.org.au/node/apni/2907668,Cassytha glabella,R.Br.,species,Plantae,Charophyta,Equisetopsida,Laurales,Lauraceae,Cassytha,Smooth Cassytha,,
https://id.biodiversity.org.au/node/apni/2910409,Syzygium eucalyptoides,(F.Muell.) B.Hyland,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Syzygium,White Apple,,
https://id.biodiversity.org.au/node/apni/2912291,Boea hygroscopica,F.Muell.,species,Plantae,Charophyta,Equisetopsida,Lamiales,Gesneriaceae,Boea,The Queensland Rose Of Jericho,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2912545,Dysphania rhadinostachya,(F.Muell.) A.J.Scott,species,Plantae,Charophyta,Equisetopsida,Caryophyllales,Chenopodiaceae,Dysphania,,,
https://id.biodiversity.org.au/node/apni/2913450,Cupaniopsis foveolata,(F.Muell.) Radlk.,species,Plantae,Charophyta,Equisetopsida,Sapindales,Sapindaceae,Cupaniopsis,White Tamarind,,
https://id.biodiversity.org.au/node/apni/2914881,Modiola caroliniana,(L.) G.Don,species,Plantae,Charophyta,Equisetopsida,Malvales,Malvaceae,Modiola,Red-flowered Mallow,,
https://id.biodiversity.org.au/node/apni/2914905,Polyosma hirsuta,C.T.White,species,Plantae,Charophyta,Equisetopsida,Escalloniales,Escalloniaceae,Polyosma,Hairy Polyosma,,
https://id.biodiversity.org.au/node/apni/2915559,Citronella smythii,(F.Muell.) R.A.Howard,species,Plantae,Charophyta,Equisetopsida,,Icacinaceae,Citronella,White Oak,,
https://id.biodiversity.org.au/node/apni/2918614,Dysoxylum pettigrewianum,F.M.Bailey,species,Plantae,Charophyta,Equisetopsida,Sapindales,Meliaceae,Dysoxylum,Cairns Satinwood,,
https://id.biodiversity.org.au/node/apni/2920165,Crotalaria juncea,L.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Crotalaria,Sun Hemp,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/7102691,Ipomoea gracilis,R.Br.,species,Plantae,Charophyta,Equisetopsida,Solanales,Convolvulaceae,Ipomoea,,Western Australia : Conservation status,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/7839740,Lasianthus chlorocarpus,K.Schum.,species,Plantae,Charophyta,Equisetopsida,Gentianales,Rubiaceae,Lasianthus,,,
